obj-74,0,0,0,0,1161.333361,339.31396484375,56.0,22.0,0
obj-73,0,0,0,0,1101.333361,339.31396484375,50.0,22.0,0
obj-71,0,0,0,0,1101.333361,372.31396484375,44.0,22.0,0
obj-62,0,0,0,0,1229.333361,469.6279296875,155.0,22.0,0
obj-63,0,0,0,0,1229.333361,406.94189453125,40.0,22.0,0
obj-70,0,0,0,0,1229.333361,433.94189453125,67.0,22.0,0
obj-58,0,0,0,0,918.333361,540.31396484375,31.0,22.0,0
obj-55,0,0,0,0,918.333361,505.31396484375,155.0,22.0,0
obj-56,0,0,0,0,918.333361,442.6279296875,40.0,22.0,0
obj-57,0,0,0,0,918.333361,469.6279296875,67.0,22.0,0
obj-54,0,0,0,0,900.0,394.96153634786606,44.0,22.0,0
obj-53,0,0,0,0,900.0,288.0,56.0,22.0,0
obj-51,0,0,0,0,900.0,364.0,50.0,22.0,0
obj-33,0,0,0,0,1383.333361,264.68603515625,61.0,22.0,0
obj-31,0,0,0,0,1461.166722,264.68603515625,61.0,22.0,0
obj-26,0,0,0,0,1101.333361,469.6279296875,116.0,22.0,0
obj-27,0,0,0,0,1101.333361,406.94189453125,40.0,22.0,0
obj-30,0,0,0,0,1101.333361,433.94189453125,67.0,22.0,0
obj-10,0,0,0,0,1588.333361,404.31396484375,71.0,22.0,0
obj-20,0,0,0,0,1671.666722,404.31396484375,71.0,22.0,0
obj-49,0,0,0,0,1754.333361,404.31396484375,35.0,22.0,0
obj-46,0,0,0,0,1387.333361,446.31396484375,60.0,22.0,0
obj-45,0,0,0,0,1383.333361,294.0,52.0,22.0,0
obj-21,0,0,0,0,1461.166722,294.0,52.0,22.0,0
obj-23,0,0,0,0,1461.166722,237.68603515625,32.0,22.0,0
obj-25,0,0,0,0,1383.333361,237.68603515625,34.0,22.0,0
obj-24,0,0,0,0,785.0,540.31396484375,31.0,22.0,0
obj-3,0,0,0,0,785.0,505.31396484375,116.0,22.0,0
obj-1,0,0,0,0,1275.333361,505.31396484375,172.0,22.0,0
obj-29,0,0,0,0,664.0,713.0333427935839,85.0,22.0,0
obj-22,0,0,0,0,664.0,747.0333427935839,24.0,24.0,0
obj-148,0,0,0,0,664.0,800.6166723445058,75.0,22.0,0
obj-13,0,0,0,0,1462.333361,575.31396484375,57.0,22.0,0
obj-14,0,0,0,0,1462.333361,611.31396484375,80.0,22.0,0
obj-15,0,0,0,0,1457.333361,505.41396674513817,207.0,22.0,0
obj-16,0,0,0,0,1462.333361,540.31396484375,114.0,22.0,0
obj-9,0,0,0,0,1047.0,916.0,30.0,30.0,0
obj-114,318.419999,203.33832260479045,70.0,70.0,1100.333361,862.6666887998581,70.0,70.0,0
obj-91,0,0,0,0,900.0,321.0,50.5,22.0,0
obj-88,0,0,0,0,1100.333361,575.31396484375,57.0,22.0,0
obj-89,0,0,0,0,1100.333361,611.31396484375,80.0,22.0,0
obj-84,0,0,0,0,1100.333361,505.31396484375,173.0,22.0,0
obj-85,0,0,0,0,1100.333361,540.31396484375,114.0,22.0,0
obj-12,0,0,0,0,785.0,442.6279296875,40.0,22.0,0
obj-8,0,0,0,0,785.0,469.6279296875,67.0,22.0,0
obj-7,320.419999,0.0,318.419999,476.8379089502488,1100.333361,642.7500230148435,334.0,500.1691542288557,0
obj-5,0,0,0,0,445.5,498.4166704490781,159.0,20.0,0
obj-6,0,0,0,0,405.5,493.4166704490781,30.0,30.0,0
obj-4,0,0,0,0,405.5,534.0,67.0,22.0,0
obj-28,-3.0,-8.000000238418579,266.0,489.0,302.5,882.1320569598552,338.0,157.0,0
obj-11,174.2100128514404,0.333332896232605,29.66664171218872,476.676646,234.5,1064.7500230148435,338.0,18.0,0
obj-32,235.4200247492065,0.0,27.66664171218872,476.676646,219.5,1049.7500230148435,338.0,18.0,0
obj-19,-2.666666746139526,0.0,29.999975085258484,476.676646,279.5,1109.7500230148435,338.0,18.0,0
obj-17,115.21001237460325,0.66666579246521,29.66664171218872,476.0099802075348,249.5,1079.7500230148435,338.0,18.0,0
obj-18,56.21001022883604,0.0,29.66664171218872,476.676646,264.5,1094.7500230148435,338.0,18.0,0
obj-112,0,0,0,0,477.0,655.4166793897748,150.0,34.0,0
obj-110,0,0,0,0,477.0,690.4166793897748,84.0,22.0,0
obj-98,0,0,0,0,621.5,1069.416670449078,113.0,22.0,0
obj-146,0,0,0,0,219.5,613.7500140741467,77.0,48.0,0
obj-134,0,0,0,0,373.5,581.4166815951467,81.0,22.0,0
obj-107,0,0,0,0,141.0,846.4166704490781,77.0,22.0,0
obj-80,0,0,0,0,373.5,677.4166793897748,50.0,36.0,0
obj-221,0,0,0,0,215.0,677.4166793897748,74.0,22.0,0
obj-166,0,0,0,0,259.5,800.6166723445058,29.5,22.0,0
obj-159,0,0,0,0,219.0,846.4166704490781,50.0,22.0,0
obj-130,0,0,0,0,302.5,846.4166704490781,51.0,22.0,0
obj-34,0,0,0,0,373.5,642.4166815951467,49.0,22.0,0
obj-2,0,0,0,0,373.5,613.7500140741467,70.0,22.0,0
obj-154,0,0,0,0,647.5,924.0166722610593,151.0,48.0,0
obj-66,263.1666620373726,359.6666590061875,54.3333340883255,54.3333340883255,548.5,783.6166723445058,29.0,29.0,0
obj-67,264.08666491167446,415.999993094513,54.3333340883255,54.3333340883255,589.5,783.6166723445058,29.0,29.0,0
obj-68,263.0866664613952,238.66667008399963,54.3333340883255,54.3333340883255,467.5,783.6166723445058,29.0,29.0,0
obj-69,263.0866664613952,299.3333247986527,54.3333340883255,54.3333340883255,508.5,783.6166723445058,29.0,29.0,0
obj-64,263.58666568653484,123.3333351612091,54.3333340883255,54.3333340883255,383.5,783.6166723445058,29.0,29.0,0
obj-65,263.0866664613952,181.00000262260437,54.3333340883255,54.3333340883255,424.5,783.6166723445058,29.0,29.0,0
obj-60,263.0866664613952,4.00000011920929,54.3333340883255,54.3333340883255,302.5,783.6166723445058,29.0,29.0,0
obj-61,263.0866664613952,61.66666758060455,54.3333340883255,54.3333340883255,343.5,783.6166723445058,29.0,29.0,0
obj-105,0,0,0,0,302.5,677.4166793897748,61.0,22.0,0
obj-104,0,0,0,0,302.5,613.7500140741467,24.0,24.0,0
obj-101,0,0,0,0,302.5,642.4166815951467,39.0,22.0,0
obj-100,0,0,0,0,302.5,741.4166844561696,104.0,22.0,0
obj-113,0,0,0,0,198.5,576.0,274.0,146.4166793897748,0
obj-52,263.0866664613952,0.0,55.333332538604736,476.676646,293.5,783.6166723445058,338.0,39.0,0
obj-150,0.0,0.0,318.419999,476.676646,303.5,882.1320569598552,337.0,157.28461539657155,0
