obj-14,0,0,0,0,420.0,249.0,150.0,33.0,0
obj-12,0,0,0,0,238.5,339.0,134.0,20.0,0
obj-6,0,0,0,0,520.875000834465,495.193863093853,36.0,22.0,0
obj-151,0,0,0,0,600.0,377.0,109.0,22.0,0
obj-2,0,0,0,0,578.875000834465,495.193863093853,56.0,22.0,0
obj-11,0,0,0,0,355.0,548.0,42.0,22.0,0
obj-20,0,0,0,0,390.5,335.0,79.0,22.0,0
obj-10,0,0,0,0,390.5,301.0,32.0,22.0,0
obj-9,0,0,0,0,520.875000834465,377.0,29.5,22.0,0
obj-7,0,0,0,0,559.875000834465,377.0,29.5,22.0,0
obj-5,0,0,0,0,520.875000834465,339.0,34.0,22.0,0
obj-4,0,0,0,0,372.5,249.0,37.0,22.0,0
obj-3,0,0,0,0,373.0,211.0,67.0,22.0,0
obj-429,0,0,0,0,520.875000834465,438.0,106.0,22.0,0
obj-141,0,0,0,0,355.0,495.193863093853,29.5,22.0,0
obj-240,0,0,0,0,355.0,377.0,29.5,22.0,0
obj-241,0,0,0,0,390.5,377.0,31.0,22.0,0
obj-242,0,0,0,0,355.0,438.0,124.0,22.0,0
obj-1,0,0,0,0,373.0,181.0,28.0,22.0,0
