obj-15,0,0,0,0,127.0,354.0,150.0,34.0,0
obj-11,0,0,0,0,426.0,104.0,150.0,48.0,0
obj-9,0,0,0,0,377.0,209.0,150.0,20.0,0
obj-5,0,0,0,0,164.0,55.0,150.0,34.0,0
obj-17,0,0,0,0,385.0,131.0,29.5,22.0,0
obj-16,0,0,0,0,385.0,101.0,29.5,22.0,0
obj-14,0,0,0,0,432.0,55.302002000000016,57.0,22.0,0
obj-12,0,0,0,0,432.0,250.30200200000002,61.0,22.0,0
obj-3,0,0,0,0,114.50001246835325,104.0,185.49998753164675,22.0,0
obj-1,0,0,0,0,381.12257146835327,242.30200200000002,30.0,30.0,0
obj-8,0,0,0,0,69.0,354.0,50.5,22.0,0
obj-164,0,0,0,0,69.0,314.0,231.0,22.0,0
obj-7,0,0,0,0,79.5,404.302002,30.0,30.0,0
obj-2,0,0,0,0,114.50001246835325,57.0,30.0,30.0,0
obj-171,0,0,0,0,281.0,195.0,29.5,22.0,0
obj-172,0,0,0,0,237.0,195.0,29.5,22.0,0
obj-170,0,0,0,0,193.0,250.30200200000002,107.0,22.0,0
obj-169,0,0,0,0,69.00001246835325,250.30200200000002,110.0,22.0,0
obj-163,0,0,0,0,160.00001246835325,195.0,29.5,22.0,0
obj-162,0,0,0,0,114.50001246835325,195.0,29.5,22.0,0
