obj-57,0,0,0,0,2273.0,439.9678692914657,82.0,22.0,0
obj-55,0,0,0,0,2189.0,439.9678692914657,82.0,22.0,0
obj-52,0,0,0,0,2105.0,439.9678692914657,82.0,22.0,0
obj-50,0,0,0,0,1599.0,961.2624679049227,75.0,22.0,0
obj-49,0,0,0,0,1537.0,961.2624679049227,57.0,22.0,0
obj-2,0,0,0,0,1467.0,962.3843966126442,65.0,22.0,0
obj-39,0,0,0,0,18.211541771888733,845.7177303433418,108.0,34.0,0
obj-38,0,0,0,0,11.017311781644821,768.3731253147125,108.0,20.0,0
obj-24,0,0,0,0,18.211541771888733,739.1967100715638,108.0,20.0,0
obj-75,0,0,0,0,1290.5,961.2624679049227,145.0,22.0,0
obj-72,0,0,0,0,467.21154177188873,593.8009513457987,360.0,20.0,0
obj-69,0,0,0,0,2139.064073166677,613.7561926841736,164.0,20.0,0
obj-67,0,0,0,0,1826.8205177783966,613.6364117106173,164.0,34.0,0
obj-65,0,0,0,0,1269.194229990244,25.384221722919506,164.0,20.0,0
obj-62,0,0,0,0,1180.0147477686405,61.93624459727482,150.0,34.0,0
obj-60,0,0,0,0,1958.8001500282971,542.207452426117,172.0,20.0,0
obj-58,0,0,0,0,1952.8205177783966,487.5,208.0,20.0,0
obj-53,0,0,0,0,1827.4961309645862,211.85994565486908,150.0,48.0,0
obj-51,0,0,0,0,2190.300150028297,54.90071439743042,87.0,20.0,0
obj-46,0,0,0,0,1912.1059200380532,80.67429184913635,150.0,34.0,0
obj-34,0,0,0,0,1871.8205177783966,27.87394380569458,164.0,20.0,0
obj-33,0,0,0,0,892.8050474822521,26.51898694038391,164.0,20.0,0
obj-19,0,0,0,0,1944.0164987146854,439.9678692914657,152.0,22.0,0
obj-17,0,0,0,0,134.21154177188873,962.3843966126442,47.0,22.0,0
obj-210,0,0,0,0,1955.7095428407192,828.2624679049227,150.0,62.0,0
obj-207,0,0,0,0,1123.1108938753605,714.5685061430931,77.08333611488342,62.0,0
obj-205,0,0,0,0,1220.194229990244,657.4228595495224,69.79166972637177,34.0,0
obj-203,0,0,0,0,1420.3467923998833,643.4228595495224,66.66666984558105,48.0,0
obj-201,0,0,0,0,1342.0318551063538,643.4228595495224,69.79166972637177,48.0,0
obj-194,0,0,0,0,1394.8608254492283,779.1344504952431,150.0,48.0,0
obj-175,0,0,0,0,1337.4441606104374,841.7177303433418,53.0,22.0,0
obj-168,0,0,0,0,1394.8608254492283,841.7177303433418,53.0,22.0,0
obj-166,0,0,0,0,1339.6801273226738,810.7177303433418,34.0,22.0,0
obj-138,0,0,0,0,1290.5,227.51027791722493,52.0,22.0,0
obj-137,0,0,0,0,1950.3205177783966,802.7624679049227,73.0,22.0,0
obj-136,0,0,0,0,1842.8205177783966,853.2624679049227,32.0,22.0,0
obj-131,0,0,0,0,1402.694229990244,195.51027791722493,75.0,22.0,0
obj-79,0,0,0,0,1402.694229990244,166.51027791722493,29.5,22.0,0
obj-74,0,0,0,0,1336.8205177783966,133.61053644641117,63.0,22.0,0
obj-159,0,0,0,0,1234.5,179.51027791722493,29.5,22.0,0
obj-158,0,0,0,0,1234.5,96.93624459727482,90.0,22.0,0
obj-157,0,0,0,0,1234.5,227.51027791722493,52.0,22.0,0
obj-151,0,0,0,0,574.0,510.8739438056946,111.0,22.0,0
obj-135,0,0,0,0,1180.0147477686405,937.7177303433418,30.0,22.0,0
obj-132,0,0,0,0,1137.194229990244,794.7177303433418,63.0,22.0,0
obj-130,0,0,0,0,1220.194229990244,727.7177303433418,40.0,22.0,0
obj-122,0,0,0,0,1220.194229990244,773.8010635972023,29.5,22.0,0
obj-120,0,0,0,0,1220.194229990244,804.8010635972023,62.0,22.0,0
obj-119,0,0,0,0,1341.4276899695396,692.4228595495224,71.0,22.0,0
obj-118,0,0,0,0,1844.0705177783966,1029.2624679049227,73.0,22.0,0
obj-111,0,0,0,0,1844.0705177783966,1053.2624679049227,150.0,20.0,0
obj-95,0,0,0,0,1844.0705177783966,1000.2624679049227,67.0,22.0,0
obj-87,0,0,0,0,1420.3467923998833,692.4228595495224,83.0,22.0,0
obj-86,0,0,0,0,1240.6501267254353,358.7177303433418,85.0,22.0,0
